"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV3324","Bin3",5.07305194805195e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB13","uncultured bacterium"
"ASV3325","Bin44",5.07305194805195e-05,"Bacteria","Sumerlaeota","Sumerlaeia",NA,NA,"uncultured","uncultured bacterium"
"ASV3326","Bin52",5.07305194805195e-05,"Bacteria","Patescibacteria",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3327","Bin71",5.07305194805195e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","uncultured bacterium"
"ASV3328","Bin70",5.07305194805195e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV3329","Bin68",5.07305194805195e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rivibacter","uncultured bacterium"
"ASV3330","Bin95",5.07305194805195e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV3331","Bin81",5.07305194805195e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","uncultured bacterium"
"ASV3332","Bin74",5.07305194805195e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV3333","Bin44",5.07305194805195e-05,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","uncultured bacterium"
"ASV3334","Bin28",5.07305194805195e-05,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"ASV3335","Bin102",5.07305194805195e-05,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV3336","Bin21",5.07305194805195e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22",NA,"uncultured","uncultured bacterium"
"ASV3337","Bin34",5.07305194805195e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV3338","Bin14",5.07305194805195e-05,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","MSB-3C8","uncultured","uncultured bacterium"
"ASV3339","Bin48",5.07305194805195e-05,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales",NA,"uncultured","uncultured bacterium"
"ASV3340","Bin54",5.07305194805195e-05,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","uncultured","uncultured bacterium"
"ASV3341","Bin37",5.07305194805195e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV3342","Bin14",5.07305194805195e-05,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","uncultured","uncultured bacterium"
"ASV3378","Bin16",4.46488368977988e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia","uncultured bacterium"
"ASV3379","Bin7",4.46488368977988e-05,"Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,"uncultured","uncultured bacterium"
"ASV3380","Bin75",4.46488368977988e-05,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3381","Bin1",4.46488368977988e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15","uncultured bacterium"
"ASV3382","Bin48",4.46488368977988e-05,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","uncultured bacterium"
"ASV3383","Bin91",4.46488368977988e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter","uncultured bacterium"
"ASV3384","Bin86",4.46488368977988e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","uncultured bacterium"
"ASV3385","Bin61",4.46488368977988e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","uncultured bacterium"
"ASV3386","Bin73",4.46488368977988e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured bacterium"
"ASV3387","Bin65",4.46488368977988e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","uncultured bacterium"
"ASV3388","Bin48",4.46488368977988e-05,"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales",NA,"uncultured","uncultured bacterium"
"ASV3389","Bin61",4.46488368977988e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","uncultured","uncultured bacterium"
"ASV3390","Bin17",4.46488368977988e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV3391","Bin45",4.46488368977988e-05,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured bacterium"
"ASV3392","Bin26",4.46488368977988e-05,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured bacterium"
"ASV3393","Bin103",4.46488368977988e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured bacterium"
"ASV3394","Bin11",4.46488368977988e-05,"Bacteria","Elusimicrobiota","Lineage IIb",NA,NA,"uncultured","uncultured bacterium"
"ASV3395","Bin95",4.46488368977988e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured bacterium"
"ASV3396","Bin16",4.46488368977988e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","uncultured bacterium"
"ASV3397","Bin105",4.46488368977988e-05,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium"
"ASV3398","Bin2",4.46488368977988e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3399","Bin97",4.46488368977988e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","uncultured","uncultured bacterium"
"ASV3400","Bin103",4.46488368977988e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured","uncultured bacterium"
"ASV3401","Bin59",4.46488368977988e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,"uncultured","uncultured bacterium"
"ASV3402","Bin89",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium","uncultured bacterium"
"ASV3403","Bin103",4.23190859077444e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales",NA,"uncultured","uncultured bacterium"
"ASV3404","Bin102",4.23190859077444e-05,"Bacteria","Myxococcota","bacteriap25",NA,NA,"uncultured","uncultured bacterium"
"ASV3405","Bin107",4.23190859077444e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","uncultured bacterium"
"ASV3406","Bin87",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","uncultured","uncultured bacterium"
"ASV3407","Bin89",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium","uncultured bacterium"
"ASV3408","Bin97",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,"uncultured","uncultured bacterium"
"ASV3409","Bin61",4.23190859077444e-05,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10","uncultured bacterium"
"ASV3410","Bin49",4.23190859077444e-05,"Archaea","Halobacterota","Methanomicrobia","Methanomicrobiales","Methanoregulaceae","Methanolinea","uncultured bacterium"
"ASV3411","Bin95",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV3412","Bin50",4.23190859077444e-05,"Bacteria","Planctomycetota","BD7-11",NA,NA,"uncultured","uncultured bacterium"
"ASV3413","Bin47",4.23190859077444e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","uncultured bacterium"
"ASV3414","Bin31",4.23190859077444e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Planctopirus","uncultured bacterium"
"ASV3415","Bin3",4.23190859077444e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3416","Bin100",4.23190859077444e-05,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19",NA,"uncultured","uncultured bacterium"
"ASV3417","Bin52",4.23190859077444e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,"uncultured","uncultured bacterium"
"ASV3418","Bin107",4.23190859077444e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","uncultured bacterium"
"ASV3419","Bin48",4.23190859077444e-05,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Pleurocapsa PCC-7319","uncultured bacterium"
"ASV3420","Bin95",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"uncultured","uncultured bacterium"
"ASV3421","Bin86",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudaminobacter","uncultured bacterium"
"ASV3422","Bin48",4.23190859077444e-05,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,"uncultured","uncultured bacterium"
"ASV3423","Bin92",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","uncultured","uncultured bacterium"
"ASV3424","Bin107",4.23190859077444e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","uncultured bacterium"
"ASV3425","Bin87",4.23190859077444e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","uncultured","uncultured bacterium"
"ASV3426","Bin7",4.23190859077444e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured bacterium"
"ASV3427","Bin34",4.23190859077444e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV3428","Bin48",4.23190859077444e-05,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia","uncultured bacterium"
"ASV3429","Bin60",4.23190859077444e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured bacterium"
"ASV3430","Bin21",4.23190859077444e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group","uncultured","uncultured bacterium"
"ASV3431","Bin61",4.23190859077444e-05,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","uncultured","uncultured bacterium"
"ASV3432","Bin48",4.23190859077444e-05,"Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales",NA,"uncultured","uncultured bacterium"
"ASV3433","Bin5",4.23190859077444e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,"uncultured","uncultured bacterium"
"ASV3434","Bin57",4.23190859077444e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 11","senegalense"
"ASV3435","Bin70",4.36205016357688e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV3436","Bin14",4.36205016357688e-05,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV3437","Bin51",4.36205016357688e-05,"Bacteria","Patescibacteria","WWE3",NA,NA,"uncultured","uncultured bacterium"
"ASV3438","Bin69",4.36205016357688e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","uncultured bacterium"
"ASV3439","Bin40",4.36205016357688e-05,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium"
"ASV3440","Bin65",4.36205016357688e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","uncultured bacterium"
"ASV3441","Bin101",4.36205016357688e-05,"Bacteria","Desulfobacterota",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3442","Bin48",4.36205016357688e-05,"Bacteria",NA,NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3443","Bin90",4.36205016357688e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia","uncultured bacterium"
"ASV3444","Bin43",4.36205016357688e-05,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","uncultured bacterium"
"ASV3445","Bin52",4.36205016357688e-05,"Bacteria","Elusimicrobiota","Rs-M47",NA,NA,"uncultured","uncultured bacterium"
"ASV3446","Bin103",4.36205016357688e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Alterococcus","uncultured bacterium"
"ASV3447","Bin22",4.36205016357688e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","M2PB4-65 termite group","uncultured","uncultured bacterium"
"ASV3448","Bin49",4.36205016357688e-05,"Bacteria","Margulisbacteria",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3449","Bin41",4.36205016357688e-05,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30","uncultured","uncultured bacterium"
"ASV3450","Bin51",4.36205016357688e-05,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Collierbacteria",NA,"uncultured","uncultured bacterium"
"ASV3451","Bin69",4.36205016357688e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV3452","Bin92",4.36205016357688e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","denitrificans"
"ASV3453","Bin11",4.36205016357688e-05,"Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","uncultured bacterium"
"ASV3454","Bin11",4.36205016357688e-05,"Bacteria","WS2",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3455","Bin67",4.36205016357688e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","uncultured","uncultured bacterium"
"ASV3456","Bin49",4.36205016357688e-05,"Archaea","Iainarchaeota","Iainarchaeia","Iainarchaeales","Candidatus Iainarchaeum","uncultured","uncultured bacterium"
"ASV3457","Bin31",4.05844155844156e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,"uncultured","uncultured bacterium"
"ASV3458","Bin17",4.05844155844156e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans","uncultured bacterium"
"ASV3459","Bin49",4.05844155844156e-05,"Bacteria","Margulisbacteria",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3460","Bin47",4.05844155844156e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium"
"ASV3461","Bin11",4.05844155844156e-05,"Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88",NA,"uncultured","uncultured bacterium"
"ASV3462","Bin71",4.05844155844156e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","uncultured bacterium"
"ASV3463","Bin49",4.05844155844156e-05,"Bacteria","Margulisbacteria",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3464","Bin44",4.05844155844156e-05,"Bacteria",NA,NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3465","Bin52",4.05844155844156e-05,"Bacteria","Patescibacteria","Berkelbacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV3466","Bin105",4.05844155844156e-05,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,"uncultured","uncultured bacterium"
"ASV3467","Bin32",4.05844155844156e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,"uncultured","uncultured bacterium"
"ASV3468","Bin71",4.05844155844156e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","uncultured bacterium"
"ASV3469","Bin103",4.05844155844156e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured bacterium"
"ASV3470","Bin50",4.05844155844156e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured","uncultured bacterium"
"ASV3471","Bin8",4.05844155844156e-05,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,"uncultured","uncultured bacterium"
"ASV3472","Bin1",4.05844155844156e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3473","Bin44",4.05844155844156e-05,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","uncultured bacterium"
"ASV3474","Bin3",4.05844155844156e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3475","Bin45",4.05844155844156e-05,"Bacteria","Acidobacteriota","Subgroup 22",NA,NA,"uncultured","uncultured bacterium"
"ASV3476","Bin47",4.05844155844156e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium"
"ASV3477","Bin71",4.05844155844156e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","uncultured bacterium"
"ASV3478","Bin61",4.05844155844156e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","uncultured bacterium"
"ASV3479","Bin75",4.05844155844156e-05,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3480","Bin23",4.05844155844156e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured","uncultured bacterium"
"ASV3481","Bin37",4.05844155844156e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV3482","Bin3",4.05844155844156e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3483","Bin99",4.05844155844156e-05,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulforhabdus","uncultured bacterium"
"ASV3520","Bin50",3.34866276733491e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured","uncultured bacterium"
"ASV3521","Bin47",3.34866276733491e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","uncultured bacterium"
